id,title,artist_channel,language,era,popularity,views,likes,duration_seconds,duration,published_at,youtube_video_id,youtube_url
643,Kishore Kumar : O Majhi Re Apna Kinara Nadiya Ki Dhara | Sad Hindi Song | Jeetendra | Old 70s Song,Dard Bhare Songs,Hindi,2020s,Popular,8508652,42693,455,7:35,2024-09-15T04:30:09Z,MxhRnk367DE,https://www.youtube.com/watch?v=MxhRnk367DE
644,Chura Liya Hai Tumne Jo Dil Ko | Lyrical | Zeenat Aman | Asha Bhosle,Old Hindi Songs,Hindi,2020s,Very Popular,55529672,254669,299,4:59,2024-10-25T10:00:38Z,XuCp0r3vhPQ,https://www.youtube.com/watch?v=XuCp0r3vhPQ
645,Aaj Kal Tere Mere Pyar Ke Charche | Brahmachari (1968) | Shammi Kapoor | Mumtaz | Pran | Hindi Song,NH Hindi Songs,Hindi,2020s,Very Popular,44155886,184711,293,4:53,2020-10-15T11:30:01Z,-IBL3GMzvuw,https://www.youtube.com/watch?v=-IBL3GMzvuw
646,Kishore Kumar: Pyar Deewana Hota Hai Mastana Hota Hai | Dard Geet Bollywood | 70s Ols Song,Dard Bhare Songs,Hindi,2020s,Very Popular,31876359,85289,462,7:42,2023-08-23T09:53:34Z,-qMdbL15rvk,https://www.youtube.com/watch?v=-qMdbL15rvk
647,Lata Mangeshkar : Bahon Mein Chale Aao Full Song | Sanjeev Kumar | Jaya Bhaduri | 70s Old Hindi Song,Dard Bhare Songs,Hindi,2020s,Very Popular,11403803,44631,406,6:46,2024-04-20T12:30:02Z,2ipr5drgUQA,https://www.youtube.com/watch?v=2ipr5drgUQA
648,"""Humne Toh Bas Kaliyan Maangi | Soul-Stirring Melody from Pyaasa (1957) | Hemant Kumar  | Guru Dutt",SuperHit Gaane,English/International,2020s,Very Popular,12429690,191709,264,4:24,2023-06-25T12:00:41Z,t6nHfdKgshg,https://www.youtube.com/watch?v=t6nHfdKgshg
649,"Deewana Hua Badal 4K Song - Kashmir Ki Kali | Mohammed Rafi | Sharmila Tagore, Shammi Kapoor",SuperHit Gaane,English/International,2020s,Very Popular,30409826,159035,346,5:46,2021-07-20T15:51:42Z,O0I61W2pMss,https://www.youtube.com/watch?v=O0I61W2pMss
650,Khwaab Ho Tum Ya Koi | Teen Deviyan | Dev Anand | Romantic Old Hindi Songs | Kishore Kumar,Shemaroo Filmi Gaane,Hindi,2010s,Very Popular,44821808,298917,369,6:09,2011-05-25T13:55:12Z,Jw4wLVnFJ-E,https://www.youtube.com/watch?v=Jw4wLVnFJ-E
651,Kisi Ki Muskurahaton Pe Ho Nisar | Raj Kapoor | Anari | Mukesh | Evergreen Hindi Songs HD,Shemaroo Filmi Gaane,Hindi,2010s,Top Hit,229159372,2347851,249,4:09,2011-12-02T15:47:10Z,69pPYkGiEAQ,https://www.youtube.com/watch?v=69pPYkGiEAQ
652,"Kehdoon Tumhen Ya Chup Rahun 4K | Deewaar (1975) | Shashi Kapoor, Neetu Singh | Popular Hindi Song",Shemaroo Filmi Gaane,Hindi,2020s,Very Popular,27830751,104625,242,4:02,2025-01-24T13:30:00Z,0QlQo5erDJE,https://www.youtube.com/watch?v=0QlQo5erDJE
653,Tere Bina Jiya Jaye Naa 4K Song : Ghar(1978) Lata Mangeshkar | Bollywood Classic Video Song in 4k,SuperHit Gaane,Hindi,2020s,Popular,7025501,38507,283,4:43,2021-10-30T12:30:01Z,-W3hN8dgAy4,https://www.youtube.com/watch?v=-W3hN8dgAy4
654,"Mere Samne Wali Khidki Mein - Padosan - Saira Banu, Sunil Dutt & Kishore Kumar - Old Hindi Songs",Rajshri,Hindi,2000s,Top Hit,114592171,878645,173,2:53,2008-03-13T10:16:14Z,S0WPSYFm7iE,https://www.youtube.com/watch?v=S0WPSYFm7iE
655,Mukesh - Raj Kapoor Sad Song | Ek Din Bik Jayega Mati Ke Mol | 70s Hindi Songs | Dard Bhare Geet,Dard Bhare Songs,Hindi,2020s,Popular,4690845,28537,497,8:17,2024-07-25T06:39:21Z,2M4xmM-hsYc,https://www.youtube.com/watch?v=2M4xmM-hsYc
656,Hum Tere Pyar Mein | Lata Mangeshkar | Rajendra K | Meena Kumari | Dil Ek Mandir | Old Hindi Songs,Old Hindi Songs,Hindi,2020s,Popular,9182015,71280,292,4:52,2025-06-06T08:30:32Z,jTcbNZnzXQA,https://www.youtube.com/watch?v=jTcbNZnzXQA
657,Pal Pal Dil Ke Paas | Retro Hit Songs | Kishore Kumar Romantic Songs | Dharmendra | Blackmail (1973),Retro Hit Songs,English/International,2020s,Very Popular,78027674,137247,317,5:17,2023-06-14T11:30:28Z,mzIuhFx5W1o,https://www.youtube.com/watch?v=mzIuhFx5W1o
658,Aaja Sanam Madhur Chandni | Raj Kapoor | Nargis | Lata Mangeshkar | Manna Dey | Chori Chori 1956,Captain Music,English/International,2020s,Very Popular,22895286,108815,259,4:19,2022-05-27T03:30:01Z,4pcdygKhcC8,https://www.youtube.com/watch?v=4pcdygKhcC8
659,Yeh Sham Mastani | Timeless 70s Classic with lyrics | Kishore Kumar | Rajesh Khanna | Hindi Song,70s Hindi Songs,Hindi,2020s,Very Popular,12083718,52196,297,4:57,2024-08-25T08:33:19Z,xP2OcqFcKSY,https://www.youtube.com/watch?v=xP2OcqFcKSY
660,"Chura Liya Hai Tumne Jo Dil Ko -  Yaadon Ki Baaraat | Zeenat Aman, Vijay Arora",BondTune Hindi,Hindi,2020s,Popular,5607077,46914,279,4:39,2020-02-20T13:30:04Z,seFeZOgyFsc,https://www.youtube.com/watch?v=seFeZOgyFsc
661,"खुदा भी आसमाँ से [4K] Khuda Bhi Aasman Se : Dharti (1970) मोहम्मद रफ़ी, राजेन्द्र कुमार, वहीदा रहमान",SuperHit Gaane,English/International,2020s,Very Popular,15096916,68325,272,4:32,2022-03-02T12:30:01Z,2Q-McgeA-H8,https://www.youtube.com/watch?v=2Q-McgeA-H8
662,Unse Mili Nazar | Jhuk Gaya Aasman | Rajendra Kumar | Saira Banu | Bollywood Songs | Lata Mangeshkar,Shemaroo Filmi Gaane,Hindi,2010s,Very Popular,46024048,228050,233,3:53,2012-06-20T08:48:23Z,5i160jmz6JI,https://www.youtube.com/watch?v=5i160jmz6JI
663,Sagar Kinare Dil Ye Pukare | 60s–70s Retro Romantic Song | Old Bollywood Vibes,Old Love Melodies,Hindi,2020s,Popular,2520404,12898,515,8:35,2026-05-01T12:34:00Z,wxCBsMkeKp4,https://www.youtube.com/watch?v=wxCBsMkeKp4
664,"Tera Mera Saath Rahe - Saudagar - Amitabh Bachchan, Nutan - Old Hindi Songs",Rajshri,Hindi,2000s,Top Hit,111184330,253819,329,5:29,2008-01-15T09:50:30Z,DKRHhVY6kQw,https://www.youtube.com/watch?v=DKRHhVY6kQw
665,Most Viewed Hindi Songs Of Each Decade 70s-80s-90s - Most Popular Songs Each Decade,ADV Creations,Hindi,2020s,Medium,619968,3680,467,7:47,2025-02-07T13:30:06Z,fZ8fI556Ano,https://www.youtube.com/watch?v=fZ8fI556Ano
666,Jidhar Dekhti Hun Udhar Tum Hi Tum Ho | Old Hindi Sad Romantic Song | 60s-70s Vibe #oldhindisongs,Rag Purani,Hindi,2020s,Popular,2569834,12969,305,5:05,2026-05-11T12:30:06Z,zLD2HcdDK4M,https://www.youtube.com/watch?v=zLD2HcdDK4M
667,Main Na Bhoolunga : Mukesh - Lata Mangeshkar | Manoj Kumar | Zeenat Aman | 70s Hindi Song,Dard Bhare Songs,Hindi,2020s,Very Popular,26898641,86219,686,11:26,2024-03-30T11:40:18Z,cE9dNK9ZGlg,https://www.youtube.com/watch?v=cE9dNK9ZGlg
668,"Itna Na Mujhse Tu Pyaar Badha (Duet) - HD Video | Chhaya(1961) | Lata Mangeshkar | Sunil D, Asha P",Sadabahar HD Songs,English/International,2020s,Very Popular,43608687,408903,243,4:03,2022-03-03T12:30:12Z,Q__-cYB1u18,https://www.youtube.com/watch?v=Q__-cYB1u18
669,Zindagi Pyar Ka Geet Hai | Lata M | Rajesh Khanna | Souten - HD,Shemaroo Filmi Gaane,English/International,2010s,Top Hit,366822496,1058559,311,5:11,2011-05-24T07:14:43Z,M9YGUkKphsg,https://www.youtube.com/watch?v=M9YGUkKphsg
670,"Tu Tu Hai Wahi | Yeh Vaada Raha 1982 | Asha Bhosle Hit Song | Rishi Kapoor, Poonam | 80s Love Songs",Shemaroo Musical Maestros,English/International,2020s,Very Popular,12678458,58960,394,6:34,2025-06-13T06:30:35Z,wc19NBL-Xis,https://www.youtube.com/watch?v=wc19NBL-Xis
671,80s Romantic Rain Song | Rim Jhim Gire Saawan (Reimagined) 🌧️ | Tribute Version,Suno Sagar,English/International,2020s,Very Popular,16069979,42564,266,4:26,2026-04-04T18:47:35Z,PiKShGXO_fk,https://www.youtube.com/watch?v=PiKShGXO_fk
672,Ankhiyon Ke Jharokhon Se - Classic Romantic Song - Sachin & Ranjeeta - Old Hindi Songs,Rajshri,Hindi,2000s,Top Hit,245222291,961744,405,6:45,2007-12-19T13:01:30Z,KqpIIaCJggY,https://www.youtube.com/watch?v=KqpIIaCJggY
673,"Tera Naam Liya | Ram Lakhan | Jackie Shroff, Dimple Kapadia | Manhar, Anuradha | 80's Romantic Song",Tips Official,Hindi,2020s,Top Hit,128773781,292835,358,5:58,2023-02-01T03:30:10Z,WWGibhzNyR8,https://www.youtube.com/watch?v=WWGibhzNyR8
674,"Aye Mere Humsafar Full Song | Qayamat Se Qayamat Tak | Udit N | Alka Y| Aamir Khan, Juhi Chawla",T-Series Bollywood Classics,Hindi,2010s,Top Hit,602836567,1900682,314,5:14,2016-07-07T07:19:21Z,sWqjZpBtcxc,https://www.youtube.com/watch?v=sWqjZpBtcxc
675,"मैं तेरे इश्क में | Main Tere Ishq Mein Mar Na Jaun Kahin | Lata Mangeshkar | Mumtaz, Dharmendra",Romantic Gaane,English/International,2020s,Very Popular,84541904,213228,314,5:14,2024-08-07T13:25:15Z,Nr8pXaS5N10,https://www.youtube.com/watch?v=Nr8pXaS5N10
676,💖80's Songs |Ever Green Songs💖 | Old Is Gold |Juke Box | Musiqwryter,MUSIQWRYTER,English/International,2020s,Popular,7532212,60514,690,11:30,2023-08-30T13:47:27Z,ee9HA0HDANs,https://www.youtube.com/watch?v=ee9HA0HDANs
677,Saagar Jaisi Aankhon Wali (Lyrical Video) | Kishore Kumar | R. D. Burman | Revibe | Hindi Songs,Universal Music India,Hindi,2020s,Very Popular,38397536,177368,303,5:03,2023-09-04T12:30:08Z,HpLIPK48a-c,https://www.youtube.com/watch?v=HpLIPK48a-c
678,"Ik Raasta Hai Zindagi | Full Song | Kaala Patthar | Shashi Kapoor | Kishore Kumar, Lata Mangeshkar",YRF,Hindi,2010s,Very Popular,60894974,248166,266,4:26,2016-09-28T13:00:03Z,JTOXKc5mUGU,https://www.youtube.com/watch?v=JTOXKc5mUGU
679,Likhe Jo Khat Tujhe 💌 Full Song : Mohammed Rafi | Shashi Kapoor | Hindi Song 💓 Old | Asha Parekh,Dard Bhare Songs,Hindi,2020s,Very Popular,90076471,296602,446,7:26,2025-07-19T11:56:08Z,L4_b0ulPqdo,https://www.youtube.com/watch?v=L4_b0ulPqdo
680,"Zihaale - E- Miskin (Original Song) Lata Mangeshkar, Shabbir Kumar | Ghulami 1985 Songs | Mithun",Goldmines Gaane Sune Ansune,English/International,2010s,Top Hit,405812620,1135144,385,6:25,2015-09-26T00:30:01Z,QYiTtuwJzTQ,https://www.youtube.com/watch?v=QYiTtuwJzTQ
681,Hoshwalon Ko Khabar Kya | Aamir Khan | Sonali Bendre | Sarfarosh Movie | Jagjit Singh | 90's Hits,Tips Official,Hindi,2010s,Top Hit,120194284,691723,306,5:06,2011-10-21T17:32:12Z,hZuwe72Rtcc,https://www.youtube.com/watch?v=hZuwe72Rtcc
682,Chhu Kar Mere Manko (Lyrical Video) | Kishore Kumar | Rajesh Roshan | Revibe | Hindi Songs,Universal Music India,Hindi,2020s,Very Popular,28688274,54520,240,4:00,2025-05-23T05:30:08Z,Hhy2oES74eQ,https://www.youtube.com/watch?v=Hhy2oES74eQ
683,Yeh Shaam Mastani (Lyrics) - Kishore Kumar | Rajesh Khanna | Kati Patang,DreamTrax,English/International,2020s,Popular,2401653,20137,246,4:06,2021-03-29T08:22:43Z,h78lTicDMSo,https://www.youtube.com/watch?v=h78lTicDMSo
684,Oh Hansini Video Song | Zehreela Insaan | Kishore Kumar | R D Burman | Old Hindi Songs,Gaane Naye Purane,Hindi,2020s,Popular,6240062,24012,426,7:06,2024-12-18T14:30:22Z,i3CLa1YpmN4,https://www.youtube.com/watch?v=i3CLa1YpmN4
685,"""Bas Ek Sanam Chahiye Aashiqui Ke Liye"" Lyrical Video | Aashiqui | Kumar Sanu | Rahul R, Anu Agarwal",T-Series Bollywood Classics,Hindi,2010s,Top Hit,188876542,788016,371,6:11,2016-10-17T18:30:01Z,fBylcT-TWZw,https://www.youtube.com/watch?v=fBylcT-TWZw
686,"Main Duniya Bhula Doonga - Lyrical Video Song || Aashiqui | Kumar Sanu | Rahul Roy, Anu Agarwal",T-Series Bollywood Classics,Hindi,2010s,Top Hit,169800643,680479,316,5:16,2016-10-14T07:45:53Z,otQmzlm-s7Q,https://www.youtube.com/watch?v=otQmzlm-s7Q
687,O Mere Dil Ke Chain,Kishore Kumar - Topic,English/International,2010s,Very Popular,38317172,271533,274,4:34,2019-02-26T19:52:47Z,CrnRqE8hOIc,https://www.youtube.com/watch?v=CrnRqE8hOIc
688,"""Pyar Kabhi Kam Nahi Karna"" Lyrical Video | Prem Pratigyaa |Bappi Lahiri,Asha Bhosle |Mithun,Madhuri",T-Series Bollywood Classics,Hindi,2010s,Top Hit,223551059,625538,428,7:08,2017-03-15T11:08:53Z,DG2jnLw_S7k,https://www.youtube.com/watch?v=DG2jnLw_S7k
689,Phoolon Sa Chehra Tera | Anari | Udit Narayan | 90's Hindi Song,Bollywood Hits,Hindi,2020s,Top Hit,335581133,1077933,333,5:33,2022-05-01T02:30:13Z,b5m2kHOSGzI,https://www.youtube.com/watch?v=b5m2kHOSGzI
690,Pyaar Ka Anjaam Kisne Socha | Kumar Sanu | Akshay Kumar | Kareena | Nadeem-Shravan | 90's Hindi Song,Reels Trending Hindi Songs,Hindi,2020s,Popular,6168752,13814,407,6:47,2025-03-16T09:30:11Z,WczpE9-h9Zs,https://www.youtube.com/watch?v=WczpE9-h9Zs
691,"Ab Tere Dil Mein Hum Aa Gaye -4K | Kumar Sanu, Alka Yagnik | Akshay Kumar, Madhuri Dixit | Aarzoo",MusicBird Studio,English/International,2020s,Very Popular,28035777,80033,388,6:28,2025-09-23T05:15:03Z,EiZ1pU8i75Q,https://www.youtube.com/watch?v=EiZ1pU8i75Q
692,"Zindagi Main Tujhi Pe Lutaunga | Udit Narayan, Alka Yagnik | Jaani Dushman 2002 Songs | Arman Kohli",Goldmines Gaane Sune Ansune,English/International,2010s,Top Hit,185591077,629423,313,5:13,2016-03-20T04:00:01Z,YJjl1LB1RrY,https://www.youtube.com/watch?v=YJjl1LB1RrY
693,Deewana Hai Ye Mann | Chori Chori Chupke Chupke(2001) Song | Salman Khan | Rani Mukherjee #4kvideo,NH Bollywood Songs,Hindi,2020s,Top Hit,303796507,834407,252,4:12,2023-02-06T12:30:20Z,wXbkIKUsKII,https://www.youtube.com/watch?v=wXbkIKUsKII
694,"Neeche Phoolon Ki Dukan | Sonu Nigam | Joru Ka Ghulam 2000 Songs | Govinda, Twinkle Khanna",Goldmines Gaane Sune Ansune,English/International,2010s,Top Hit,99385431,401258,264,4:24,2015-11-15T02:30:01Z,D-0UofHeFdc,https://www.youtube.com/watch?v=D-0UofHeFdc
695,"Pyar Dilon Ka Mela Hai | Dulhan Hum Le Jaayenge | Salman, Karisma | Alka Yagnik, Sonu Nigam | 90s",Tips Official,Hindi,2010s,Top Hit,263098558,853902,293,4:53,2011-06-20T12:21:24Z,dc5bEPnBZEk,https://www.youtube.com/watch?v=dc5bEPnBZEk
696,GUZARISH,Javed Ali - Topic,English/International,2010s,Very Popular,76369401,497860,328,5:28,2015-01-28T09:43:03Z,cK9h5PVzRpk,https://www.youtube.com/watch?v=cK9h5PVzRpk
697,Aa Dhoop Maloon MainTere Haathon Mein - Aaja Mahiya | Udit Narayan | Alka Yagnik | Fiza Movie,Hot Hits Hindi,Hindi,2020s,Very Popular,14187576,64190,395,6:35,2024-10-30T02:30:20Z,f6YO8wBvrrg,https://www.youtube.com/watch?v=f6YO8wBvrrg
698,Taal Se Taal,Alka Yagnik - Topic,English/International,2010s,Very Popular,25984642,164515,379,6:19,2018-12-15T06:08:42Z,32USguG8VNM,https://www.youtube.com/watch?v=32USguG8VNM
699,Bhool Ja (Official Video) Shaan | Tanha Dil | 2000s Super Hit Song,Universal Music India,English/International,2020s,Popular,1017315,10097,215,3:35,2024-12-04T05:30:44Z,HCKeFdWaiIo,https://www.youtube.com/watch?v=HCKeFdWaiIo
700,Pretty Woman - Kal Ho Naa Ho | Shah Rukh Khan | Preity | Shankar Mahadevan | SEL | 4K Video,Sony Music India,Hindi,2020s,Very Popular,51799750,174626,331,5:31,2023-03-22T06:15:00Z,Gcne5Wt-Qfo,https://www.youtube.com/watch?v=Gcne5Wt-Qfo
701,"Main Joru Ka Ghulam Banke Rahunga | Joru Ka Ghulam 2000 Songs | Govinda, Twinkle Khanna | Abhijeet",Goldmines Gaane Sune Ansune,English/International,2010s,Very Popular,47815865,203017,308,5:08,2015-10-02T02:30:01Z,7SVzdnkAXV4,https://www.youtube.com/watch?v=7SVzdnkAXV4
702,"Dil Tote Tote Ho Gaya - Full Video Song | Bichhoo | Shweta Shetty, Hansraj Han | Bobby Deol",T-Series Bollywood Classics,Hindi,2020s,Top Hit,203563185,489623,318,5:18,2022-10-29T12:30:12Z,Waw0kSd8bik,https://www.youtube.com/watch?v=Waw0kSd8bik
703,"Humko Humise Chura Lo Song | Mohabbatein | Shah Rukh Khan, Aishwarya Rai | Lata Mangeshkar, Udit N",YRF,Hindi,2010s,Top Hit,471958116,1952386,428,7:08,2014-10-28T08:55:34Z,zWPsjhBaRb0,https://www.youtube.com/watch?v=zWPsjhBaRb0
704,Aksar Is Duniya Mein - Suniel Shetty & Mahima Choudhary | Dhadkan | #bollywood  #song,Ishtar Music,Hindi,2010s,Top Hit,254824546,1008000,399,6:39,2018-05-29T10:00:09Z,-u1YYyRmmsc,https://www.youtube.com/watch?v=-u1YYyRmmsc
705,"Kiska Chehra Ab Main Dekhu | Jagjit Singh, Alka Yagnik | Tarkieb 2000 | Tabu",Goldmines Gaane Sune Ansune,English/International,2010s,Very Popular,19138285,102384,377,6:17,2015-09-26T00:00:00Z,acfXO-alrpo,https://www.youtube.com/watch?v=acfXO-alrpo
706,"Mere Mehboob Mere Sanam - 4K HDR Video | Udit Narayan, Alka Yagnik | Shahrukh Khan, Juhi Chawla",MusicBird Studio,English/International,2020s,Very Popular,14891958,63728,327,5:27,2026-02-23T14:27:17Z,08rijnYeSIw,https://www.youtube.com/watch?v=08rijnYeSIw
707,"""Oh Oh Jane Jaana"" Salman Khan Full Song | Pyaar Kiya Toh Darna Kya",T-Series,Hindi,2010s,Top Hit,316219580,1857075,257,4:17,2012-01-17T12:03:46Z,x_elT6zkqN0,https://www.youtube.com/watch?v=x_elT6zkqN0
708,"Ready: Meri Ada Bhi  Full Song | Salman Khan, Asin | Rahat Fateh Ali Khan, Tulsi Kumar | Pritam",T-Series,Hindi,2010s,Very Popular,26985342,148589,234,3:54,2011-11-08T11:23:13Z,I-34sdBt4TI,https://www.youtube.com/watch?v=I-34sdBt4TI
709,Right Here Right Now | Lyrical | Bluff Master | Abhishek Bachchan | Priyanka Chopra |  HD Video,Saregama Music,Hindi,2010s,Very Popular,41208508,221874,206,3:26,2017-11-08T03:30:01Z,JX409_Bq7m0,https://www.youtube.com/watch?v=JX409_Bq7m0
710,"Aisa Kyun Hota Hai | Ishq Vishk | Alka Yagnik | Amrita Rao, Shahid Kapoor | Hindi Song | Anu Malik",Tips Official,Hindi,2000s,Very Popular,74277005,354002,254,4:14,2009-12-08T08:08:22Z,lCD0Qmm3MA0,https://www.youtube.com/watch?v=lCD0Qmm3MA0
711,Raat Ko Aaunga Main Tujhe Le Jaunga Main | Salman Khan | Karisma Kapoor | Kumar Sanu | Alka Yagnik,Geetmala,English/International,2020s,Very Popular,13294945,44634,265,4:25,2025-05-13T11:30:32Z,R4JmNZUeQIs,https://www.youtube.com/watch?v=R4JmNZUeQIs
712,"Mere Bina Full Video - Crook| Emraan Hashmi, Neha Sharma | Nikhil D'Souza | Pritam | Mukesh Bhatt",SonyMusicIndiaVEVO,English/International,2010s,Top Hit,214718499,1504295,290,4:50,2014-03-21T07:00:01Z,XvUSsh3gdO4,https://www.youtube.com/watch?v=XvUSsh3gdO4
713,"Deewana Hai Dekho - Lyrical Video | K3G | Kareena Kapoor, Hrithik Roshan | Alka Yagnik, Sonu Nigam",Sony Music India,Hindi,2020s,Very Popular,20761152,72395,350,5:50,2025-01-07T11:45:03Z,ZgqlTakrWUo,https://www.youtube.com/watch?v=ZgqlTakrWUo
714,"Hey Shona | Full Song | Ta Ra Rum Pum | Saif Ali Khan, Rani Mukerji | Shaan, Sunidhi, Vishal-Shekhar",YRF,Hindi,2010s,Top Hit,194898726,914973,311,5:11,2011-08-02T05:29:15Z,vxVsDSB5UWw,https://www.youtube.com/watch?v=vxVsDSB5UWw
715,"Humba Leela Humba Leelo | Abhijeet, Vinod Rathod, Hariharan | Hera Pheri 2000 Songs | Tabu",Goldmines Gaane Sune Ansune,English/International,2010s,Popular,2776398,30061,296,4:56,2015-12-23T02:30:00Z,9aBJmd4AQhM,https://www.youtube.com/watch?v=9aBJmd4AQhM
716,"O Jane Jigar (Official Music Video) Yeh Hai Jalwa |Salman Khan, Amisha Patel|Alka Yagnik,Kumar Sanu",FalguniPathakVEVO,English/International,2020s,Very Popular,19095125,73144,311,5:11,2025-10-02T09:13:05Z,Eb6SKOx7XLY,https://www.youtube.com/watch?v=Eb6SKOx7XLY
717,"Pyar Dilon Ka Mela Hai - Alka Yagnik, Sonu Nigam | Salman Khan, Karisma Kapoor",90s Hits Hindi Songs,Hindi,2020s,Medium,279269,678,293,4:53,2025-06-16T09:30:16Z,WhGEJdvz8vA,https://www.youtube.com/watch?v=WhGEJdvz8vA
718,Kumar Sanu - Tera Mera Pyar (Lyrical Video) | Prem & Hardeep | 2000s Hit Love Song,Sony Music India,Hindi,2020s,Popular,8764316,56468,373,6:13,2025-03-24T05:35:34Z,k7fPoKUXaWM,https://www.youtube.com/watch?v=k7fPoKUXaWM
719,"Piya Piya O Piya - Video Song | Anu Malik | Har Dil Jo Pyar Karega | Salman Khan, Rani M, Priety Z",T-Series Bollywood Classics,Hindi,2020s,Popular,9090906,40045,289,4:49,2026-04-30T05:30:03Z,A09G-wuGzN0,https://www.youtube.com/watch?v=A09G-wuGzN0
720,"Lyrical:Tum Jo Aaye |Once Upon A Time In Mumbai| Ajay Devgn,Rahat Fateh Ali Khan,Tulsi Kumar, Pritam",T-Series,Hindi,2010s,Top Hit,670737935,2746056,305,5:05,2018-10-27T11:00:07Z,kTXilT_KbUM,https://www.youtube.com/watch?v=kTXilT_KbUM
721,"Tere Liye - Lyrical - Prince | Vivek Oberoi | Atif Aslam, Shreya Ghoshal | Sachin Gupta |Dance Songs",Tips Official,Hindi,2010s,Top Hit,413137706,2415981,301,5:01,2019-04-09T11:26:56Z,AlvUuGJccKs,https://www.youtube.com/watch?v=AlvUuGJccKs
722,"""Allah Maaf Kare Full Song Desi Boyz"" Feat. Akshay Kumar, Chitrangada Singh",T-Series,Hindi,2010s,Top Hit,212558511,1021778,201,3:21,2012-01-12T13:15:54Z,sm2hNJ9c8M8,https://www.youtube.com/watch?v=sm2hNJ9c8M8
723,"Bin Tere - Lyrical Song | I Hate Luv Storys | Sonam Kapoor, Imran Khan | Vishal & Shekhar",Sony Music India,Hindi,2020s,Very Popular,76760002,256232,332,5:32,2024-12-20T11:00:58Z,pGuc4hPhiKw,https://www.youtube.com/watch?v=pGuc4hPhiKw
724,Pehli Dafa,Atif Aslam - Topic,English/International,2010s,Very Popular,45443310,280413,299,4:59,2018-08-16T22:52:09Z,gOSM2dEqwsE,https://www.youtube.com/watch?v=gOSM2dEqwsE
725,"Tera Hone Laga Hoon Lyrical - Ajab Prem Ki Ghazab Kahani | Atif Aslam | Ranbir, Katrina K | Pritam",Tips Official,Hindi,2010s,Top Hit,572974110,3255258,299,4:59,2012-11-12T04:58:46Z,rTuxUAuJRyY,https://www.youtube.com/watch?v=rTuxUAuJRyY
726,"Laung Da Lashkara (Official full song) ""Patiala House"" | Feat. Akshay Kumar",T-Series,Hindi,2010s,Top Hit,157075657,985047,274,4:34,2011-09-19T10:50:48Z,MS55Ke6AQTc,https://www.youtube.com/watch?v=MS55Ke6AQTc
727,2010 to 2020 Bollywood Nostalgic Songs | Hit Bollywood Hindi Songs 2010 - 2020,ADV Creations,Hindi,2020s,Medium,109944,1717,630,10:30,2025-07-10T13:30:06Z,OGTUBkHkCUk,https://www.youtube.com/watch?v=OGTUBkHkCUk
728,"""Aapka Kya Hoga Janabe Ali"" (Dhanno) Housefull Full Song | Akshay Kumar | Mika | Shankar-Ehsaan-Loy",T-Series,Hindi,2010s,Top Hit,316859555,1130163,301,5:01,2011-04-20T14:19:03Z,gcVbtUGLDNk,https://www.youtube.com/watch?v=gcVbtUGLDNk
729,SAJDE,Kay Kay - Topic,English/International,2010s,Very Popular,61641262,418954,306,5:06,2017-07-27T15:54:35Z,zfABYXP_NSA,https://www.youtube.com/watch?v=zfABYXP_NSA
730,"Tinku Jiya Lyrical Video | Yamla Pagla Deewana | Dharmendra, Bobby Deol",T-Series,Hindi,2010s,Top Hit,158009878,865571,187,3:07,2018-10-09T10:53:56Z,k0FNdxN0pV8,https://www.youtube.com/watch?v=k0FNdxN0pV8
731,"O Mere Khuda - Prince | Superhit Hindi Songs | Vivek Oberoi | Atif Aslam, Garima J | Sachin Gupta",Tips Official,Hindi,2010s,Very Popular,44087915,313994,199,3:19,2016-07-01T10:36:24Z,MnR5YqU-0GI,https://www.youtube.com/watch?v=MnR5YqU-0GI
732,"Tere Liye - Lyrical | Vivek Oberoi | Atif Aslam, Shreya Ghoshal | Hit Hindi Song",Bollywood Hits,Hindi,2020s,Very Popular,10941992,60912,275,4:35,2025-01-13T02:30:31Z,gO8qvYIulKc,https://www.youtube.com/watch?v=gO8qvYIulKc
733,"Ainvayi Ainvayi Song | Band Baaja Baaraat | Ranveer Singh, Anushka Sharma |  Sunidhi Chauhan, Salim",YRF,Hindi,2010s,Top Hit,111819239,544653,283,4:43,2011-06-11T05:43:52Z,pElk1ShPrcE,https://www.youtube.com/watch?v=pElk1ShPrcE
734,"Hairat Lyrical | Anjaana Anjaani | Ranbir Kapoor, Priyanka Chopra | Lucky Ali |Vishal - Shekhar",T-Series,Hindi,2020s,Very Popular,15280315,82786,269,4:29,2020-06-10T14:01:55Z,aHEbLVElUwY,https://www.youtube.com/watch?v=aHEbLVElUwY
735,"Abhi Kuch Dino Se Lyrical Video | Dil Toh Baccha Hai Ji |  Emraan hashmi, Ajay Devgn",T-Series,Hindi,2010s,Very Popular,39339324,229045,305,5:05,2018-09-25T11:30:00Z,1pc60L6mBt0,https://www.youtube.com/watch?v=1pc60L6mBt0
